signal_id,symbol,signal_dir,adx_14,rsi_14,macd,atr_14,h1_adx,h1_trend_strength,plus_di,minus_di,er,bbw,bbw_pct,hurst,mm,ema20_dist_atr,body_ratio,pullback_depth,atr_pct,spread_num,spread_atr,donchian_q,dev_z_ema20,dev_z_ema60,dev_z_ema200,macd_slope3,body_wick_ratio,extreme_reversal,di_ratio,di_net,spread_atr_log,close_mom_atr,trend_aligned,session_asia,session_eu,session_us,event_proximity_min,macro_risk_score,sentiment_risk_score,ds_fake_prob,ds_sl_coeff,ds_continuity,r_dist_atr,sl_mult_used,entry_atr_ratio
388639827,XAUUSD,SELL,29.89,24.98,-3.8941,5.07,17.79,0.0,4.670751072441856,2.308870795167456,0.40589147286819866,0.004861820422826801,57.49999999999999,0.7454051217712283,-0.006737711812965528,0.02039369617599585,0.932860717264364,1.1096437053837636,100.0,20.0,0.5390545083234207,0.5332880434782593,0.38937967310330207,0.5115969878117618,0.2773326576113721,-0.9971354677062224,0.20289200180749026,0.0,2.0229581747318712,0.3383965469302499,0.4311682722434577,0.006738181354042759,1.0,1,0,0,19291.591224149997,12.0,5.0,0.62,1.25,48,1.4,1.4,1.4596646939924836
388639853,XAUUSD,BUY,22.55,73.57,3.6819,5.22,23.23,0.608,46.25589157289157,13.806484604776823,0.5856200808338683,0.006756897570784998,15.833333333333332,0.6258370805918948,0.9999143537514802,3.3505340203327894,0.661948376353012,0.7609069798930583,48.333333333333336,20.0,3.748310245778243,0.9664781906300517,1.9482831515209016,1.9881451662597942,1.2215534993899266,2.0914952734275856,1.6284722222220216,0.0,3.3503016551067692,0.5402617827151146,1.557788817025977,4.0481750654404,1.0,1,0,0,16584.673445933335,15.0,8.0,0.72,1.25,68,1.4,1.4,7.923467431432417
388639855,XAUUSD,BUY,25.06,75.2,4.8522,5.43,23.37,0.612,44.18291065729293,12.513049887396626,0.5569706618148771,0.008128504809014963,5.833333333333333,0.6531123484516954,0.9994597166268335,3.347713695503252,0.32496513249649983,0.6292579677934204,46.666666666666664,20.0,3.658476556938916,0.8871595330739204,2.2936994159433937,2.9490324990155754,1.6140876918342257,1.8819480240870547,0.5106918238994331,0.0,3.5309462939845284,0.5585911219608316,1.5386884755760317,5.31027872239679,1.0,1,0,0,16579.539523800002,15.0,8.0,0.72,1.25,68,1.4,1.4,8.12163904086183
388639882,XAUUSD,BUY,13.99,63.12,1.3844,8.15,23.84,0.628,31.62583604242066,23.131907388098703,0.2636401499375206,0.00675857183519618,28.333333333333332,0.6089980832985178,0.9403367400622461,1.315311551215548,0.8944543828264525,1.4204851389274065,6.666666666666667,20.0,2.4427947359026536,0.5224463240078143,0.21615552353085274,0.4267721556997359,0.7964010208399304,-0.010817013591571542,4.565217391299132,0.0,1.3671952833209409,0.15511830778748883,1.2362835647757051,1.7197274940754594,1.0,1,0,0,16479.990410866667,15.0,8.0,0.72,1.2,62,2.0,2.0,4.150981594582817
388639886,XAUUSD,BUY,15.63,68.12,3.3383,8.46,24.26,0.642,32.87231806566781,19.098671325998755,0.4843546284223954,0.007999338289725145,21.666666666666668,0.6271438738131049,0.9905711700867681,1.8578775917021417,0.4463276836158032,0.1964840666870383,0.8333333333333334,20.0,2.339096031988146,0.8139232270657126,1.5878172701544895,1.979619033969812,1.5948397755224863,1.688349317377471,2.2280701754385173,0.0,1.7211834155047094,0.2650256736665467,1.2057001212511846,2.639669872098589,1.0,1,0,0,16469.75481453333,15.0,8.0,0.72,1.2,62,1.4,1.4,4.793203309126239
388639888,XAUUSD,BUY,16.52,69.13,4.2852,8.21,24.31,0.644,34.08392971646673,17.687244090965144,0.5771681906345204,0.008913092046092428,5.833333333333333,0.6610443072450439,0.9935982655820584,2.27695038990635,0.6324689966177838,0.04199158378206106,0.8333333333333334,20.0,2.332865765666287,0.9162871394491499,1.7202371779651098,2.34640626084796,1.8589845584322537,2.5668474639363814,1.2405063291140042,0.0,1.9270343991488648,0.31671457498290734,1.2038325241870234,3.3196679845431305,1.0,1,0,0,16464.605392066667,15.0,8.0,0.82,1.2,78,1.4,1.4,5.125517660764363
388639890,XAUUSD,BUY,18.63,75.59,6.1758,8.66,24.97,0.666,38.92311795059309,16.260369914652784,0.9701086956521642,0.010112571345143252,0.8333333333333334,0.6989647243247852,0.9987255716287596,2.853518570223007,0.7955010224948822,0.2044033249811119,0.8333333333333334,20.0,2.309642090181486,0.9925465838509197,1.8964046277397748,2.6958799876792914,2.168316386638207,2.326283134162708,0.5811051693405362,0.0,2.393741087143228,0.4106798700473816,1.1968400536879815,3.726607512507773,1.0,1,0,0,16459.9903968,15.0,8.0,0.82,1.2,78,1.4,1.4,6.227540414985422
388639892,XAUUSD,BUY,20.28,77.01,7.5924,8.29,25.0,0.667,39.56991219131117,15.428448536406252,0.979356107151631,0.01104146282689685,0.8333333333333334,0.7175947463618614,0.995455395551504,3.0672936124738186,0.66227347611213,0.10384219990433982,3.3333333333333335,20.0,2.3600499978256124,0.9692173913043403,2.1146964821958,3.0814538345722977,2.5795328278879834,2.103238623833424,0.2570694087403683,0.0,2.564736793411335,0.4389487776821976,1.211955854169644,4.20796914612305,1.0,1,0,0,16454.89045795,15.0,8.0,0.82,1.2,78,1.4,1.4,6.891495777214672
388639894,XAUUSD,BUY,22.12,75.43,8.6748,8.27,25.1,0.67,37.64929412650272,14.679592768727904,0.9827671097981114,0.011846967805589132,0.8333333333333334,0.7273059356042283,0.9906650809898919,2.8271747742199644,0.023131672597722804,0.12453885475519803,7.5,20.0,2.418230189421919,0.9854857331354098,2.036253055836632,3.028826268371737,2.7504886389167695,1.8484931936899598,0.5099502487559825,0.0,2.5647367849311618,0.43894877727505316,1.2291229286580194,3.0820343764183193,1.0,1,0,0,16449.989019366665,15.0,8.0,0.82,1.2,78,1.4,1.4,6.9262998782435865
388639898,XAUUSD,BUY,25.24,77.2,10.0901,7.89,25.15,0.672,34.98442375043503,13.104401612954193,0.829286239882245,0.013245246302549299,0.8333333333333334,0.7450629356904009,0.8243653228135263,2.12135750333184,0.497005988024023,0.5758349598915807,15.0,20.0,2.503630260397979,0.9975308641975369,1.4950331036360964,2.496863490456321,2.6662105296560563,1.0687580208197967,4.846938775507865,0.0,2.6696694831286405,0.4549918097842879,1.2537996482137785,1.880226325558823,1.0,1,0,0,16439.822416666666,15.0,8.0,0.82,1.2,78,1.4,1.4,7.509569073826546
388639906,XAUUSD,BUY,20.95,56.97,5.8488,8.29,25.15,0.672,29.21085580937675,24.476475166070298,0.0185860058309114,0.01293112162890151,5.0,0.7534815530730958,-0.7616756575906573,0.8709367088496929,0.7651098901098768,1.5566321397826675,6.666666666666667,20.0,2.411513771932897,0.7014708259253226,0.16054303304374162,0.9110290809782282,1.548020321614212,-0.9135569178611527,0.09081419624216049,0.0,1.193425704385884,0.08818431591034617,1.2271561141794234,-1.4035010152649856,1.0,1,0,0,16412.375012466666,15.0,8.0,0.72,1.15,78,2.0,2.0,5.5875150777338005
388639910,XAUUSD,BUY,18.86,51.91,4.8825,7.97,26.36,0.712,26.21560771766504,24.763548950806832,0.3418960244648331,0.011504835943043834,8.333333333333332,0.7581803006034882,0.007529973139580416,0.09873214483616553,0.4719298245614326,2.370700680078545,20.833333333333336,20.0,2.510006013847013,0.7379990302246636,0.2489279535866781,0.9796724160339718,1.6183956690658827,-0.32143967540633295,0.861445783132507,0.0,1.0586368985764456,0.028483380920125242,1.255617750823034,-0.9437622612065316,1.0,1,0,0,16402.404236183334,15.0,8.0,0.72,1.15,78,2.0,2.0,5.131806774764084
388639912,XAUUSD,BUY,17.54,50.94,4.2709,7.83,26.36,0.712,24.759920866914833,24.50086460502056,0.34616163662142735,0.010531712225225962,10.0,0.7566137986252245,0.8045411636294217,0.03657738936055723,0.06568144499172851,2.4712923527273265,22.5,20.0,2.552987967693562,0.694682398577657,0.058984495215618445,0.760734173455678,1.4555471422917996,-0.33218978244687797,1.1189591078065608,0.0,1.0105733105952464,0.005258873851757542,1.2677889305129086,-0.05233625333769945,1.0,1,0,0,16396.862442416666,15.0,8.0,0.72,1.15,68,2.0,2.0,5.094572157714785
388639914,XAUUSD,BUY,16.56,55.15,4.1838,7.58,26.36,0.712,25.456634028283315,23.468487112050198,0.3310634888844494,0.009320435468422842,11.666666666666666,0.7531615732469479,0.08800749154996233,0.21998927661346704,0.3459821428572172,2.343835573652165,25.0,20.0,2.63352311646308,0.687085825117186,0.0234634866226342,0.6994254812838733,1.4144033319940583,-0.49600373647214446,14.22500000001421,0.0,1.084715551625683,0.04063652433059748,1.2902027330917674,1.3496805971873285,1.0,1,0,0,16391.875000066666,15.0,8.0,0.72,1.15,68,2.0,2.0,5.936741424019033
388639916,XAUUSD,BUY,15.46,55.4,3.8643,7.44,26.36,0.712,25.645584830854244,21.652540859025756,0.19194737891168398,0.008251214388961701,28.333333333333332,0.7499705274007937,-0.17095455548436392,0.6203515821117352,0.4323671497584111,1.8617462836070933,24.166666666666668,20.0,2.6166497310009142,0.7122999838370743,0.15453991261435554,0.773238090492867,1.4811859644223813,-0.5175489593407622,1.8903225806445405,0.0,1.1844145134472517,0.0844228778448185,1.2855481086348368,0.5547297429722843,1.0,1,0,0,16386.883463866667,15.0,8.0,0.72,1.15,68,2.0,2.0,6.137163977669852
388639918,XAUUSD,BUY,16.02,59.55,4.2063,7.52,26.36,0.712,28.517089383663805,20.429218370253153,0.030748663101606635,0.006950673479296714,34.166666666666664,0.7462243047117111,0.4303304058932969,0.7483031295707451,0.25378151260504767,1.6949361694831035,28.333333333333332,20.0,2.6587234031107507,0.7700016162922323,0.49530620114116153,0.9707628240645286,1.6542437300485857,-0.3602572798362801,1.3128491620114031,0.0,1.395897164097584,0.16523965175950917,1.2971142896051895,0.021269787224866662,1.0,1,0,0,16381.886293016667,15.0,8.0,0.72,1.15,68,2.0,2.0,6.718151594851502
388639921,XAUUSD,BUY,16.04,61.11,4.3399,7.3,26.36,0.712,27.265230639443004,19.532405399254504,0.2502410800385726,0.0064927504636462675,38.333333333333336,0.7410820285395892,0.8887023032040962,1.2147661273765076,0.9309576837417581,1.1730395283503459,31.666666666666664,20.0,2.7375484908993832,0.7939227412316143,0.6978462469672508,1.023556452265,1.712901353813753,-0.15549800395285754,2.94039735099329,0.0,1.3958971609603432,0.165239651604506,1.3184299127863224,1.0457435235236092,1.0,1,0,0,16376.919101966667,15.0,8.0,0.72,1.15,68,2.0,2.0,7.164452053813252
388639923,XAUUSD,BUY,16.28,62.22,4.6549,6.97,26.36,0.712,28.317607538077844,18.899602778387745,0.5830280830280903,0.006165253002210215,41.66666666666667,0.7342767373047763,0.9029782751567694,1.0962340699535924,0.12893081761000533,1.2765460632605006,32.5,20.0,2.8526169011408413,0.8614837562631368,1.177591367790896,1.2376677971274943,1.9093480268700944,0.13211889755848177,0.07416267942571031,0.0,1.4983175240139088,0.19946126628630126,1.3487526319803984,1.4177505998670707,1.0,1,0,0,16371.859982166667,15.0,8.0,0.72,1.15,68,2.0,2.0,7.737517932892939
388639925,XAUUSD,BUY,16.17,58.48,4.4451,6.73,26.36,0.712,26.7531212201831,22.18819728238681,0.1775297083183368,0.006012437390459768,41.66666666666667,0.7245401952660028,0.550266120130461,0.40646684747190875,0.8611632270169246,1.9648739820404855,33.33333333333333,20.0,2.9023249365442996,0.8553418458057244,1.073814940765156,1.15952832617726,1.8618714632887499,0.2429252884714988,6.7560975609790725,0.0,1.2057365307312926,0.09327341363480374,1.3615725130916447,0.8445765565343489,1.0,1,0,0,16368.988112416668,15.0,8.0,0.72,1.15,68,2.0,2.0,7.466641900822343
