signal_id,symbol,signal_dir,adx_14,rsi_14,macd,atr_14,h1_adx,h1_trend_strength,plus_di,minus_di,er,bbw,bbw_pct,hurst,mm,ema20_dist_atr,body_ratio,pullback_depth,atr_pct,spread_num,spread_atr,donchian_q,dev_z_ema20,dev_z_ema60,dev_z_ema200,macd_slope3,body_wick_ratio,extreme_reversal,di_ratio,di_net,spread_atr_log,close_mom_atr,trend_aligned,session_asia,session_eu,session_us,event_proximity_min,macro_risk_score,sentiment_risk_score,ds_fake_prob,ds_sl_coeff,ds_continuity
1517219,XAUUSD,SELL,30.788056063733904,35.672102371967114,-0.8159040388230427,3.9494641836844853,29.33098867607592,0.2933098867607592,17.48935099128522,33.04918324607217,0.27004909983632425,0.005094393646303012,28.333333333333332,0.7528767351095702,-0.7767543233591634,1.9606261826393983,0.7988372093022791,4.600624073275971,60.0,20.0,5.063978066346673,0.5515312916111834,-0.31749719640013113,-0.525329650356815,-0.6722740523758772,-0.1670361136852844,0.2895442359246329,0.0,0.5291916091200889,-0.30788055454534297,1.8023660313062653,-2.2281503491925823,0.0,1,0,0,23459.988903766665,15.0,5.0,0.62,1.15,58
1517223,XAUUSD,SELL,27.82742983246995,42.965803624313494,-0.3143406021655166,4.084231872666711,29.334343522752715,0.29334343522752715,15.63183618632793,27.686106212128006,0.07656065959953744,0.0047243286679617595,36.666666666666664,0.7584971544873422,0.8058960394689083,0.792481819389925,0.1756756756758318,3.1291073568886842,57.49999999999999,20.0,4.896881622673747,0.4900133155792156,-0.5466304686314707,-0.7713538390596908,-0.7815893284174041,0.10339318877466136,0.35869565217407423,0.0,0.5646093929550465,-0.2782742919007034,1.7744236726560758,0.8104339085523804,0.0,1,0,0,23449.80521866667,15.0,5.0,0.62,1.15,58
1517235,XAUUSD,SELL,3.5383469172585342,52.76730557909468,0.4722448398903696,4.758438467560785,27.376953281728778,0.2737695328172878,20.194150223837347,18.8139097367399,0.0015688735487976802,0.0038763712621827364,55.00000000000001,0.7487699116934213,0.9688133903712223,0.6763213111920939,0.8436830835117758,1.143232183642839,20.833333333333336,20.0,4.2030594986872165,0.1503448275861956,-1.0031338411962818,-1.170796741437477,-1.0463875520110866,0.32438247505938717,2.202614379085857,0.0,1.0733627105183456,0.03538346826550439,1.6492468177006365,1.7211528647125223,1.0,1,0,0,23414.989219316667,15.0,5.0,0.62,1.2,55
1517254,XAUUSD,BUY,23.03303100818252,58.028936682322,1.2790653940943084,4.634695746075717,22.55273196378394,0.22552731963783942,30.717966704654405,19.216536985840637,0.284868977176662,0.005991369099236418,15.0,0.7404199790301439,0.6308426748438124,0.94860842708715,0.6143141153081001,1.8857764303946167,29.166666666666668,20.0,4.315277872756668,0.8009950248756371,1.1887666012527618,1.4239908197707132,0.1453638298334695,0.6265706274443155,2.223404255318691,0.0,1.5985172109194896,0.23033030546917688,1.670585291284637,0.8544250188058281,1.0,1,0,0,23329.989086716665,15.0,5.0,0.62,1.2,45
1517256,XAUUSD,BUY,23.033031008182515,60.32164788875084,1.0791083127082555,4.51436033564179,22.58703903838384,0.22587039038383838,29.284161263457197,18.319577380532813,0.30111524163568576,0.005890529933224899,15.833333333333332,0.7471032780458543,0.44164757993348935,1.2739633020072836,0.6644067796608654,1.501873908130521,36.666666666666664,20.0,4.43030651365952,0.6894100923951684,0.6750698205520294,0.9433164383513171,-0.07605071142070015,0.3670906379756249,0.6278317152104912,0.0,1.5985172068466285,0.23033030524333326,1.691995580540462,1.1961827586879898,1.0,1,0,0,23324.97162098333,15.0,5.0,0.62,1.2,45
1517258,XAUUSD,BUY,24.545520679838933,58.855449404022636,0.8230868637114082,4.404048883095901,22.726930584202062,0.22726930584202062,28.781799528110383,17.437124076694133,0.314142678347921,0.005482324043550346,18.333333333333332,0.7521356011246131,-0.23394564155969486,1.0109902336216647,0.299663299663476,1.7279553887808108,49.166666666666664,20.0,4.541275660396544,0.7590618336887034,0.8980043555833699,1.1823357418646843,0.0671369919174471,0.13245347292954487,0.5051020408166698,0.0,1.6506046381796706,0.24545520148768146,1.712224737862081,0.297453555755858,1.0,1,0,0,23319.803415916667,15.0,5.0,0.62,1.2,45
1517260,XAUUSD,BUY,23.843501188292894,57.40707264123558,0.5453849711137977,4.209473962874786,22.806685627351406,0.22806685627351406,27.961313174272682,17.19456970368314,0.09619238476953816,0.005479427757653913,18.333333333333332,0.7583913698060434,-0.8051043994387267,0.785038230055181,0.476190476190502,1.9978743363592142,61.66666666666667,20.0,4.751187482423897,0.7295664534470565,0.7468328188220414,1.0248841912188853,0.00533316605339229,-0.01959174509703872,2.33707865168343,0.0,1.6261710545808081,0.23843500660266442,1.7494063521696284,-0.4394848421242969,1.0,1,0,0,23314.988978716665,15.0,5.0,0.62,1.2,45
1517262,XAUUSD,BUY,8.325104138821146,60.32490611515492,0.4601380906372641,4.383082965526611,21.772286949599245,0.21772286949599245,24.93566855482757,21.10290902710012,0.32862190812719777,0.00556062145314429,16.666666666666664,0.7590477835538136,-0.13378338979236803,1.1403949774934077,0.3343373493976122,1.4122479653441593,49.166666666666664,20.0,4.562998272517772,0.701137171286424,0.5545298917624673,0.8810112344529961,-0.0574371417227822,-0.058323972787421664,1.0999999999998864,0.0,1.1816222749756058,0.08325103957992278,1.7161372205624181,-0.563530286656003,1.0,0,1,0,23309.78827365,15.0,5.0,0.62,1.15,55
1517268,XAUUSD,BUY,11.798126890114146,62.291199618269715,0.4312004671375922,4.101964092524085,21.04998313897626,0.21049983138976258,27.052766800202203,21.342975691605805,0.03344867358707391,0.004527392756321464,41.66666666666667,0.7572048927209593,0.8581557758864795,1.2755866654607468,0.07142857142857142,0.7654869543402716,65.0,20.0,4.875713084970787,0.8816631130063968,1.0146260680722077,1.3230546104459688,0.3718448181405258,0.31841263743030424,0.517045454544791,0.0,1.2675254811500618,0.11798126646329755,1.7708274288299723,1.0897218744910329,1.0,0,1,0,23289.9050344,15.0,5.0,0.62,1.15,55
1517270,XAUUSD,BUY,14.417923331802625,63.51213065394426,0.358356929330494,4.007538085915204,20.576264581321002,0.20576264581321002,27.12037703539467,20.285442342654683,0.2063492063491887,0.004064353704923196,50.0,0.7562341713462909,0.7580164201066389,1.3889991069897418,0.3273381294963805,0.5539560579103923,68.33333333333333,20.0,4.990595116311312,0.8884150675195636,1.0616156721738164,1.2892881487607804,0.3907706253553416,0.15339018775212596,13.0,1.0,1.336937851309762,0.14417923027664376,1.7901907588302595,1.5445891884984781,1.0,0,1,0,23284.7372417,15.0,5.0,0.62,1.15,55
1517272,XAUUSD,BUY,8.279971174187592,55.498142496373866,0.019449129539120147,4.038428222635583,19.6979579093829,0.19697957909382902,24.990579652445437,21.16861189784348,0.15894428152491016,0.003714653299028878,58.333333333333336,0.7534031518359234,-0.7237238526269746,0.3935155413003428,0.8671171171170996,1.4931551751251406,67.5,20.0,4.952421808043794,0.921108742004286,1.2578137393801432,1.3498499580306873,0.48118214990076946,0.009206833219420474,2.0549450549452635,1.0,1.1805487574006945,0.08279970994808995,1.78379816330668,0.039619374464314315,1.0,0,1,0,23279.570574766665,15.0,5.0,0.62,1.15,55
388638946,XAUUSD,BUY,11.08387824443387,49.92043895773005,-0.6061331671762491,3.905077925245111,16.558760027261712,0.16558760027261712,20.921620927135596,26.1376086345179,0.26310432569970543,0.0024157566871077702,81.66666666666667,0.7344133443259048,-0.35949510495212433,0.3518355854902458,0.7232876712330385,1.9205762710943202,73.33333333333333,20.0,5.121536722918187,0.8212508884150729,0.3123036519404699,0.7662314876514706,0.20962745204695185,-0.44938109036193497,0.10174418604633793,0.0,0.8004412499720726,-0.11083878008903494,1.8118131635203223,-1.352085694850569,0.0,0,1,0,23254.771876433333,15.0,5.0,0.62,1.2,55
388638975,XAUUSD,BUY,45.0026197535041,63.081937603833246,0.2688076675043898,3.100231021499502,33.752098223405355,0.3375209822340535,28.586975447569586,10.842623129567514,0.12472324723249986,0.003966889790295365,50.0,0.7721328528123353,0.7536085112375488,1.2383889080753636,0.6412556053810873,1.1902338807689374,92.5,20.0,6.451132145089792,0.9782491944146215,1.5259981904941744,1.7523035339641708,1.5106988343221779,0.5424667993584804,0.5720930232554657,0.0,2.6365366082933517,0.45002618612163076,2.008365986629703,0.6354365162914266,1.0,0,1,0,23114.70512935,15.0,3.0,0.72,1.15,68
388638978,XAUUSD,BUY,38.21838821598564,63.85340335742337,0.1536966760718652,3.0559288056780782,34.07111893716109,0.3407111893716109,26.92987581277274,12.037263307227743,0.32565789473682466,0.0037433927798131007,55.833333333333336,0.7728131641407282,0.8302194535907554,1.266960182750612,0.18951612903239412,1.0635064514465544,94.16666666666667,20.0,6.54465508582495,0.9004854368932145,0.8866728484080868,1.3431699192155728,1.2111544158933312,0.27731535651203304,0.5594405594407507,1.0,2.2372089808315305,0.382183872352006,2.020839376903836,1.1387699849333985,1.0,0,1,0,23109.988785366666,15.0,3.0,0.72,1.15,68
388638982,XAUUSD,BUY,30.168945096926326,59.08995004926645,-0.14827888730751226,3.0593977967326635,34.55899695095897,0.3455899695095897,27.768215451805826,14.896669680556695,0.1087999999999659,0.0032201293768354183,65.0,0.7721927628139785,-0.5190546991056519,0.6038997534478745,0.45370370370381286,1.5395186611659857,92.5,20.0,6.537234230004135,0.9126213592233067,0.8974087112987352,1.3298715854916143,1.2090744093119772,-0.3416315651456913,289.9999999937245,1.0,1.8640551333425945,0.3016894438981217,2.019855301730722,-0.48375533302046053,1.0,0,1,0,23099.738079916668,15.0,3.0,0.72,1.15,68
388638984,XAUUSD,BUY,18.697080736687127,54.79243310818069,-0.3817653179025342,3.057297954108949,33.42600293565384,0.3342600293565384,25.802481234347788,17.673703814527986,0.035502958579913105,0.002963647102929014,70.0,0.7697407826996459,-0.940370830642365,0.12357351159427987,0.4587458745874677,2.008309328094204,92.5,20.0,6.5417241957462435,0.8674359696031503,0.5254490903267217,1.1582801768795385,1.0516969294093725,-0.5785587798193514,1.204081632652531,1.0,1.4599361879767196,0.18697080306633748,2.0204508290540337,-1.0434050092216924,1.0,0,1,0,23094.988720033332,15.0,3.0,0.62,1.25,45
388638988,XAUUSD,BUY,2.1899735670816884,52.61658856077506,-0.8346196656759641,3.257210991042918,29.12308052263625,0.2912308052263625,20.882571555493133,21.817696130898227,0.004863813229589369,0.0021899334937101433,80.83333333333333,0.7536088596410536,-0.7942624513641625,0.03489635785036447,0.900237529691195,2.08153540518076,81.66666666666667,20.0,6.140222434161765,0.6825539568345249,-1.2898295825579797,0.3477713341699164,0.4786047428566583,-2.162356568275928,0.08783783783769666,0.0,0.9571391256467315,-0.02189973515794574,1.9657439291101855,-0.9486643660780373,1.0,0,1,0,23084.62168766667,15.0,3.0,0.62,1.25,45
388639002,XAUUSD,BUY,23.84540500454437,56.136105378539526,-0.17907770360495978,3.590809328316767,21.86554351384504,0.2186554351384504,24.705432459484953,15.191780454596783,0.06896551724141044,0.0023714127707478443,67.5,0.6357308721222608,0.8994644683693988,0.5088086523766515,0.2882352941175495,1.3423157732129263,58.333333333333336,20.0,5.569774992585092,0.8315972222222172,1.1462475286102636,1.4085193968904157,1.0049524143463229,0.21500200412245946,1.6851851851854502,0.0,1.6262366947103164,0.23845404406873444,1.8824795842061097,1.2894029107834792,1.0,0,1,0,23044.806142016667,15.0,3.0,0.62,1.15,45
388639004,XAUUSD,BUY,55.95856211684097,74.78381778198835,0.8476299269575411,4.4936086620084605,24.30075912834475,0.2430075912834475,39.91800440915709,11.272521929821767,0.7017719826145153,0.004043145572014337,38.333333333333336,0.46168086954204035,0.9988558662997571,3.432321077847179,0.9377695625384973,0.06453610490201107,21.666666666666668,20.0,4.4507658553116665,0.7907986111111234,0.7054631584750778,1.1943443316616877,0.9049586421601281,0.21323660061898625,2.4693877551032153,0.0,3.541177485969261,0.5595856102369807,1.6957561227129905,4.559809618766956,1.0,0,1,0,23039.988916450002,15.0,3.0,0.62,1.15,45
388639006,XAUUSD,BUY,78.65940537531685,86.33245380069673,3.225824235736027,6.5883509004364065,28.183519574557046,0.2818351957455705,59.768767397086776,7.139288488947511,0.8353939841299107,0.009711803975428254,0.8333333333333334,0.5513204170138426,0.9999975032083767,5.975602199729201,0.830869308101706,0.608650034067645,0.8333333333333334,20.0,3.0356610177935752,0.9914023124814717,3.492314082610817,3.446047867942114,2.1932015987635523,1.3877795784815918,0.0663600525624311,0.0,8.371808915945502,0.7865940419968258,1.395170109319232,6.799880679857498,1.0,0,1,0,23034.738453949998,15.0,3.0,0.62,1.15,45
388639008,XAUUSD,BUY,80.04204220583141,87.360024095046,4.821920637214054,7.134897264690934,31.887699762505214,0.3188769976250521,55.22262878040984,6.121519623857955,0.8997029529966831,0.013466445261923582,0.8333333333333334,0.617836708315283,0.9999982307656404,5.579470456919511,0.32724719101123073,0.4695232286775579,0.8333333333333334,20.0,2.8031237532985487,0.9388159902349676,3.709219947801542,5.417537236915686,4.2989872972329675,3.4856434051133873,0.20355871886122298,0.0,9.0210639110135,0.8004204090102821,1.3358227693839524,6.862046948074853,1.0,0,1,0,23029.52165225,15.0,3.0,0.62,1.15,45
388639012,XAUUSD,BUY,82.65803787099082,89.55649516760307,6.37694880842066,8.008406314963167,38.71776256732231,0.3871776256732231,49.53042546867912,4.702529232894822,0.9655172413793212,0.019299522033083678,0.8333333333333334,0.6889533516082581,0.9999993675588204,5.330017304246299,0.6458576429405138,0.01997900627255953,0.8333333333333334,20.0,2.497375784072213,0.9505219505219502,2.057637392849437,3.8146064762031413,4.055991113004462,3.1604484533703285,189.5999999993197,0.0,10.532718135910585,0.8265803634686152,1.2520129112934126,7.266114843758166,1.0,0,1,0,23019.9886022,15.0,3.0,0.62,1.15,45
388639014,XAUUSD,BUY,86.03633223479318,91.1038609576192,7.159651659912068,8.568520149608682,42.09766040071309,0.4209766040071309,54.37325835478835,4.081192667353733,0.9686221009549891,0.022706632162517122,0.8333333333333334,0.7085041487116968,0.9999946356147873,5.603200924633483,0.6586750788643704,0.4014695583293577,0.8333333333333334,20.0,2.3341253391244443,0.9979357502257792,2.02031211169994,3.8458118613646204,4.463219803602001,2.1583303765046296,0.5483288166214426,0.0,13.32288119275757,0.8603633076294066,1.204210377840447,8.112252616127032,1.0,0,1,0,23014.938476683335,15.0,3.0,0.62,1.15,45
388639019,XAUUSD,BUY,84.04651340969248,84.27592234725792,7.025374947179049,10.337630746607138,50.23203016239235,0.5023203016239235,49.4541355319727,4.28677443233232,0.7790876938423824,0.029553898423438994,0.8333333333333334,0.7477820728254222,0.9989304347351468,5.0199388087238805,0.7496167603474855,0.4536822909388392,0.8333333333333334,20.0,1.9346792790566736,0.9912211592571779,1.4605924269863266,3.0680966065610873,4.2778618362478955,0.8711495533138525,0.23330940416360535,0.0,11.536441857665968,0.8404651184577195,1.0765981727117706,3.7639185374047446,1.0,0,1,0,22998.98606525,15.0,3.0,0.7199999999999999733546474089962430298328399658203125,1.1999999999999999555910790149937383830547332763671875,78
388639041,XAUUSD,BUY,47.54260279591973,68.46538495184723,-0.9250835375562438,9.963169974630597,58.07841988915867,0.5807841988915867,35.80090402074212,12.728677730315605,0.4317573595004286,0.011547869611403005,21.666666666666668,0.7254057860269232,0.07814233480731057,1.50517570790069,0.88650042992264,1.963230583218633,13.333333333333334,20.0,2.007393234374839,0.935451766545817,1.9439397107084155,1.4798194403318983,2.8446274229374886,0.057003152424987706,23.489361702114856,0.0,2.812617458517192,0.4754260181625742,1.1010736684443247,0.7738500918515042,1.0,0,1,0,22903.988070283332,15.0,3.0,0.7800000000000000266453525910037569701671600341796875,1.149999999999999911182158029987476766109466552734375,82
388639046,XAUUSD,BUY,25.645692628268783,66.25894053480619,-2.8695760770884142,7.813907264574126,44.407193162936416,0.44407193162936415,26.420425786807197,15.635016360300543,0.2605820105820239,0.006614267307191737,30.833333333333336,0.77067072512205,0.25540985212995887,1.2574293174843585,0.6280323450134513,1.4947707471464182,28.333333333333332,20.0,2.5595389505931183,0.8974903051145079,0.9724714248754912,0.9231927991047126,2.055772361389103,-0.9230038501219204,4.831683168314995,1.0,1.6898238855744598,0.25645692018462046,1.2696310282166603,0.632206120796449,1.0,0,1,0,22854.8052212,15.0,3.0,0.81999999999999995115018691649311222136020660400390625,1.100000000000000088817841970012523233890533447265625,78
388639048,XAUUSD,BUY,32.88785468689425,68.24606704250729,-2.527576771590649,7.8386281742473916,43.58438327179054,0.43584383271790544,28.656689218588713,14.472442914831017,0.17031539888683975,0.005070876788686589,40.833333333333336,0.7682056664497462,0.47052807651759065,1.5045956656810062,0.3897058823529838,1.0805462144290934,28.333333333333332,20.0,2.551466858155988,0.9145386697885397,1.3258054244161877,0.9378676109756701,2.0574715320298527,-0.6508544353335173,0.5922746781116534,0.0,1.9800863895020535,0.3288785392435042,1.2673607176244874,0.6697600502659469,1.0,0,1,0,22849.638095766666,15.0,3.0,0.81999999999999995115018691649311222136020660400390625,1.100000000000000088817841970012523233890533447265625,78
388639052,XAUUSD,BUY,30.80124647515143,68.81622786955292,-2.097617078089062,7.352235517590857,42.08589766313736,0.4208589766313736,27.480412581118745,14.53816647934801,0.28753412192907213,0.004314305680967738,53.333333333333336,0.7577276560837709,0.7694894724091939,1.4176173941051895,0.10588235294134767,1.0309789426446043,30.833333333333336,20.0,2.7202610623868453,0.9411721665325239,2.1100469784530937,0.9466651892955213,2.036769462971523,-0.30825558833753186,9.65853658536937,0.0,1.8902253409967702,0.3080124574211271,1.3137938438836703,1.3601305311934226,1.0,0,1,0,22839.855406583334,15.0,3.0,0.7199999999999999733546474089962430298328399658203125,1.0500000000000000444089209850062616169452667236328125,68
388639054,XAUUSD,BUY,32.89002766615591,70.58991886253737,-1.8190775622915272,7.065647266334378,41.42904980621012,0.41429049806210116,27.81619641689919,14.047285599642441,0.5341841385597104,0.0036027771567972793,67.5,0.7487727836513346,0.8596379645699606,1.677805927391567,0.7994011976047773,0.6934962665554406,33.33333333333333,20.0,2.830597006348422,0.9445379380990713,2.154553727522745,0.9275395909348887,1.9998311098506172,-0.2483706283883278,8.444444444429173,0.0,1.9801828787067832,0.3289002688050634,1.3430206673762823,1.4379432792249776,1.0,0,1,0,22834.67178176667,15.0,3.0,0.7199999999999999733546474089962430298328399658203125,1.1999999999999999555910790149937383830547332763671875,78
388639057,XAUUSD,BUY,30.994575089580312,72.4245893719784,-1.3825902035897624,6.837114224543453,40.4770094933255,0.40477009493325494,28.064982342548277,14.784093389566749,0.49440715883670927,0.004028173564293297,57.49999999999999,0.7270044684014112,0.7750112195646539,1.8866671836902649,0.6132511556240445,0.207689962952885,35.0,20.0,2.9252107458151317,0.9601960927782213,2.6288109684911527,0.9151955168633278,1.9539847732226883,-0.20423363379777643,7.153846153838889,0.0,1.8983227246136871,0.30994574366237426,1.367420042994251,1.5006331126031944,1.0,0,0,1,22824.83947075,15.0,3.0,0.7199999999999999733546474089962430298328399658203125,1.1999999999999999555910790149937383830547332763671875,68
388639061,XAUUSD,BUY,22.57721093870944,67.89115118983275,-1.3814488684603727,6.144234676137715,37.94585745099944,0.37945857450999443,26.52798724479927,16.75573089765983,0.6076099881094521,0.004895904150563083,43.333333333333336,0.6721413948783255,0.17876031301657794,1.2322366993343303,0.06060606060600215,0.721001106485095,38.333333333333336,20.0,3.2550840021904994,0.9687568276163427,1.6063328613209418,0.8744914056236132,1.8639042016676934,-0.15057747274825373,0.6425855513306197,0.0,1.5832186505982628,0.2257721041709967,1.4481145038258838,0.6168384184150938,1.0,0,0,1,22809.83873295,15.0,3.0,0.7199999999999999733546474089962430298328399658203125,1.1999999999999999555910790149937383830547332763671875,68
388639063,XAUUSD,BUY,13.060877853762623,61.42174104672303,-1.7108990503221708,6.070360770699349,36.16835890833967,0.3616835890833967,24.932906538708497,19.172370214860845,0.2222829055161017,0.004495685882491337,51.66666666666667,0.6675879649359252,-0.3428353479052342,0.5590934485973118,0.7514677103717629,1.359062551903244,39.166666666666664,20.0,3.294697095523016,0.967737236909188,1.3780936843552536,0.8527700878563734,1.8238312554058862,-0.2819903400007098,15.500000000015916,1.0,1.30046024350825,0.13060877557633033,1.4573810280418902,-0.4464314564433746,1.0,0,0,1,22804.672071566667,15.0,3.0,0.7199999999999999733546474089962430298328399658203125,1.25,68
388639065,XAUUSD,BUY,13.309947531779445,65.51631543768505,-1.6385721418636567,6.0053350013636715,34.535615238585365,0.34535615238585365,23.52161620016733,17.995685171047842,0.27049180327868205,0.004600119747443322,47.5,0.7014828580529447,-0.28638326555817456,1.177239585255893,0.8546511627906935,0.637766252695349,40.0,20.0,3.330372076738178,0.9399169761852739,0.6726588408517238,0.7591705529754367,1.7162567427843936,-0.498619021077633,0.3307291666667678,0.0,1.307069704183318,0.1330994721119148,1.4656534682852584,0.37466685863304505,1.0,0,0,1,22798.98815985,15.0,3.0,0.7199999999999999733546474089962430298328399658203125,1.100000000000000088817841970012523233890533447265625,68
388639067,XAUUSD,BUY,14.418911381106563,65.34732723567595,-1.6029318360603906,5.8699539298376715,33.09870782019402,0.33098707820194023,22.856317201764643,17.095674869956458,0.24752475247526443,0.0047255319425997065,44.166666666666664,0.7157281751167273,-0.3668843642614302,1.0742734077326301,0.04622871046219342,0.6695112171192223,40.833333333333336,20.0,3.4071817665105733,0.9721069113684369,1.3692322733694708,0.838549736524052,1.7661493485708895,-0.5082215439507626,0.17006802721088995,0.0,1.3369648193863923,0.14418911020200628,1.4832354299629136,-0.31857149516872,1.0,0,0,1,22794.989728216668,15.0,3.0,0.7199999999999999733546474089962430298328399658203125,1.1999999999999999555910790149937383830547332763671875,68
388639069,XAUUSD,BUY,15.114984014683136,64.75375916815946,-1.6031789625694604,5.6428143634206664,31.81415611980039,0.3181415611980039,22.394497330090573,16.513551907416357,0.20776495278070992,0.004693586531545845,46.666666666666664,0.7273483093953182,0.005316481392759729,0.9581741232952956,0.13754646840146686,0.7549424322045042,41.66666666666667,20.0,3.544330667627355,0.9713786322918987,1.1887974666640675,0.8257398583722875,1.7304226765553012,-0.5232827439216862,20.631578947412258,0.0,1.3561283544277767,0.15114983626203532,1.513880448935701,-0.4589908214576071,1.0,0,0,1,22789.989622750003,15.0,3.0,0.7199999999999999733546474089962430298328399658203125,1.149999999999999911182158029987476766109466552734375,68
388639071,XAUUSD,BUY,16.230284940158977,63.90137347867753,-1.6299108321298164,5.474041908890601,30.70102246411172,0.3070102246411172,21.931872978484883,15.806781778795427,0.04931669637551579,0.004404951935956304,55.00000000000001,0.7478280749396744,-0.05110276258737405,0.819270789853695,0.137195121951452,0.8604245415714383,42.5,20.0,3.653607395207778,0.9689753113393101,1.0261118779489085,0.8135094407685027,1.6913504235218375,-0.4295946951320761,6.270270270271333,0.0,1.3874975879282772,0.16230284510088416,1.5376427027501167,-0.07672575529937663,1.0,0,0,1,22784.85598235,15.0,3.0,0.7199999999999999733546474089962430298328399658203125,1.1999999999999999555910790149937383830547332763671875,68
388639075,XAUUSD,BUY,15.269241546980945,61.199313979374665,-1.7218522618832006,5.112464707155687,28.832644746111416,0.2883264474611142,21.506523015359942,15.808762010774988,0.29160530191460404,0.004106384412427434,62.5,0.7525133529971719,-0.40377921475775047,0.48827125370016744,0.5853658536583959,1.1775142411396218,44.166666666666664,20.0,3.912007445646891,0.9648241206030155,0.8271411643200794,0.7972925910177872,1.618228892098866,-0.5578195565418227,60.833333332921534,1.0,1.3604178265371842,0.15269241137785597,1.5916827066512844,0.4361888301897209,1.0,0,0,1,22774.48763576667,15.0,3.0,0.7199999999999999733546474089962430298328399658203125,1.100000000000000088817841970012523233890533447265625,68
388639081,XAUUSD,BUY,8.257344290282823,57.383506678662656,-1.6976247418280055,5.200639563272994,26.512054766725832,0.26512054766725834,21.403869335077303,18.13870299643058,0.12506948304613827,0.002346530993743192,85.0,0.7547833761846692,-0.36152018402816627,0.19260447165066744,0.10099009900976048,1.2844574054263742,45.0,20.0,3.8456808545703383,0.9532304002398457,0.46733778078297045,0.7923099279476077,1.5070893527410254,-0.5671763901264396,0.597826086956425,1.0,1.180010950026488,0.08257344081461203,1.5780877627287988,-0.46532738340302493,1.0,0,0,1,22759.9892056,15.0,8.0,0.7199999999999999733546474089962430298328399658203125,1.149999999999999911182158029987476766109466552734375,68
388639083,XAUUSD,BUY,1.1092900456827073,51.48083741466294,-1.9249440840082555,5.2341653087535,24.69757157236561,0.24697571572365612,19.747718531775522,19.314406269720372,0.10159817351596995,0.0021087101859523457,98.33333333333333,0.7533735700837473,-0.7583512108705585,0.4059258016620875,0.553791887125271,1.916255870487277,44.166666666666664,20.0,3.821048595189084,0.9499325438465044,0.37997520243417304,0.8030824910634493,1.4738254429288318,-0.5484573186354079,8.901960784327503,1.0,1.022434613498829,0.011092900172846101,1.5729914552708548,-1.0163989263202409,0.0,0,0,1,22754.80519805,15.0,8.0,0.7199999999999999733546474089962430298328399658203125,1.1999999999999999555910790149937383830547332763671875,78
388639085,XAUUSD,BUY,5.154570023327937,49.130960546932826,-2.1091969935445807,4.936550699894654,21.73711401352171,0.21737114013521708,18.053915054839536,20.01626936897515,0.5131034482758972,0.0023869607053108102,79.16666666666666,0.7488616885150077,-0.944601800970216,0.5993105972410713,0.4023323615160327,2.3032276363013,49.166666666666664,20.0,4.051411849254744,0.9243518588915088,-0.7577418601844308,0.783016433504629,1.36979430660127,-0.7595555007655456,16.933333333380222,1.0,0.901961990023015,-0.05154569887931433,1.6196677783235598,-1.0837526696757178,0.0,0,0,1,22743.98856786667,15.0,8.0,0.61999999999999999555910790149937383830547332763671875,1.149999999999999911182158029987476766109466552734375,58
388639088,XAUUSD,BUY,8.808925348425648,50.000655330670355,-1.9910394779576435,4.823505450419305,20.154399690455254,0.20154399690455255,16.923892215064118,20.19353902418258,0.43723554301834194,0.0027609360382978435,74.16666666666667,0.7465717436808635,-0.7044752015542307,0.4199147320842408,0.07440476190476915,2.261840504202489,50.83333333333333,20.0,4.146362060866212,0.9044269045984946,-0.8529560957014991,0.8809832046764349,1.3075292378329504,-0.6612545536084775,29.81250000002416,1.0,0.8380844663588985,-0.0880892511109982,1.6382900691121602,-0.9681755412122758,0.0,0,0,1,22734.989605666666,15.0,8.0,0.61999999999999999555910790149937383830547332763671875,1.1999999999999999555910790149937383830547332763671875,68
388639090,XAUUSD,BUY,20.756516391504334,48.78736685363232,-0.8762276180351827,5.135190075791687,17.50013607558358,0.1750013607558358,22.44000628806668,14.725700306704576,0.06741050674103868,0.003057060584305697,67.5,0.7359894860468214,-0.07385820227435116,0.35283713412211365,0.20665083135389153,2.1596084733612146,48.333333333333336,20.0,3.894695172878605,0.8206231709416386,-0.2933550989985263,1.2234963432015264,1.1927894522524738,-0.0010622619724564096,0.5362962962962802,0.0,1.5238667293794559,0.20756515833018632,1.5881520008827672,-0.14020902622367937,0.0,0,0,1,22699.988964350003,15.0,8.0,0.7199999999999999733546474089962430298328399658203125,1.1999999999999999555910790149937383830547332763671875,68
388639092,XAUUSD,BUY,4.827966449502882,44.19904362506688,-1.0537115449137864,5.174819356092253,16.594981102292103,0.16594981102292103,20.67757574297542,18.772919088355877,0.13646147223417496,0.0031573409958668554,64.16666666666667,0.7374831118531919,-0.2854729298244982,0.8657843442631938,0.5413005272407986,2.7498544433725334,47.5,20.0,3.864869210642926,0.8007689619014371,-0.5278796256589908,1.1518988045513596,1.159389598376166,0.022282054969544905,3.8390804597707637,0.0,1.1014576126492397,0.04827966327122508,1.5820398315444106,-0.6802169810732394,0.0,0,0,1,22694.906091233333,15.0,8.0,0.61999999999999999555910790149937383830547332763671875,1.149999999999999911182158029987476766109466552734375,68
