position_id,account_id,order_id,client_id,mt5_ticket,symbol,direction,open_price,current_price,lot,sl,tp,float_profit,trail_state,open_time,snapshot_time,updated_at,status
802,1,,,353561120,XAUUSD,SELL,4022.83000,4028.99000,0.01,4029.59000,4010.76000,-6.16,"{""sl_history"": [{""sl"": 4029.59, ""tier"": ""tier1"", ""time"": ""2026-07-14T11:19:25Z"", ""reason"": ""breakeven""}], ""current_tier"": ""tier1"", ""last_sl_move_time"": ""2026-07-14T11:34:53Z""}",2026-07-14 14:20:05+00,2026-07-14 11:34:53.595474+00,2026-07-14 11:34:53.595474+00,open
798,1,,,353551547,XAUUSD,SELL,4017.05000,4021.98000,0.01,4023.23000,4006.35000,-4.93,"{""sl_history"": [{""sl"": 4023.23, ""tier"": ""tier1"", ""time"": ""2026-07-14T11:09:25Z"", ""reason"": ""breakeven""}], ""current_tier"": ""tier1"", ""last_sl_move_time"": ""2026-07-14T11:13:51Z""}",2026-07-14 14:10:05+00,2026-07-14 11:13:51.078495+00,2026-07-14 11:13:51.078495+00,open
854,1,,,353978826,XAUUSD,BUY,4085.02000,4088.05000,0.01,4087.46000,0.00000,3.03,"{""sl_history"": [{""sl"": 4074.33, ""tier"": ""tier1"", ""time"": ""2026-07-14T14:59:25Z"", ""reason"": ""breakeven""}, {""sl"": 4087.46, ""tier"": ""tier2"", ""time"": ""2026-07-14T15:03:58Z"", ""reason"": ""lock_profit""}], ""current_tier"": ""tier3"", ""last_sl_move_time"": ""2026-07-14T15:04:19Z""}",2026-07-14 18:00:06+00,2026-07-14 15:04:19.45542+00,2026-07-14 15:04:19.45542+00,open
855,6,,,,XAUUSD,BUY,4095.58000,4095.58000,0.01,4082.85536,0.00000,0.00,,2026-07-14 15:09:22.848032+00,2026-07-14 15:09:22.848032+00,2026-07-14 15:09:22.848032+00,open
816,1,,,353593258,XAUUSD,SELL,4029.31000,4026.05000,0.01,4026.83000,4015.80000,3.26,"{""sl_history"": [{""sl"": 4037.06, ""tier"": ""tier1"", ""time"": ""2026-07-14T11:54:24Z"", ""reason"": ""breakeven""}, {""sl"": 4029.31, ""tier"": ""tier1"", ""time"": ""2026-07-14T12:07:49Z"", ""reason"": ""breakeven""}, {""sl"": 4028.1, ""tier"": ""tier2"", ""time"": ""2026-07-14T12:07:54Z"", ""reason"": ""lock_profit""}, {""sl"": 4027.97, ""tier"": ""tier3"", ""time"": ""2026-07-14T12:08:00Z"", ""reason"": ""trail""}, {""sl"": 4027.58, ""tier"": ""tier3"", ""time"": ""2026-07-14T12:08:05Z"", ""reason"": ""trail""}, {""sl"": 4027.4, ""tier"": ""tier3"", ""time"": ""2026-07-14T12:08:11Z"", ""reason"": ""trail""}, {""sl"": 4027.21, ""tier"": ""tier3"", ""time"": ""2026-07-14T12:08:16Z"", ""reason"": ""trail""}, {""sl"": 4026.83, ""tier"": ""tier3"", ""time"": ""2026-07-14T12:08:21Z"", ""reason"": ""trail""}], ""current_tier"": ""tier3"", ""last_sl_move_time"": ""2026-07-14T12:09:16Z""}",2026-07-14 14:55:04+00,2026-07-14 12:09:16.387478+00,2026-07-14 12:09:16.387478+00,open
808,1,,,353577740,XAUUSD,SELL,4028.20000,4027.32000,0.01,4027.48000,4014.52000,0.88,"{""sl_history"": [{""sl"": 4035.94, ""tier"": ""tier1"", ""time"": ""2026-07-14T11:34:23Z"", ""reason"": ""breakeven""}, {""sl"": 4028.2, ""tier"": ""tier1"", ""time"": ""2026-07-14T11:45:24Z"", ""reason"": ""breakeven""}, {""sl"": 4027.48, ""tier"": ""tier2"", ""time"": ""2026-07-14T11:45:29Z"", ""reason"": ""lock_profit""}], ""current_tier"": ""tier2"", ""last_sl_move_time"": ""2026-07-14T11:46:38Z""}",2026-07-14 14:35:06+00,2026-07-14 11:46:38.568754+00,2026-07-14 11:46:38.568754+00,open
804,1,,,353570012,XAUUSD,SELL,4026.88000,4026.46000,0.01,4026.59000,4013.95000,0.42,"{""sl_history"": [{""sl"": 4034.29, ""tier"": ""tier1"", ""time"": ""2026-07-14T11:24:27Z"", ""reason"": ""breakeven""}, {""sl"": 4026.88, ""tier"": ""tier1"", ""time"": ""2026-07-14T11:30:06Z"", ""reason"": ""breakeven""}, {""sl"": 4026.8, ""tier"": ""tier2"", ""time"": ""2026-07-14T11:30:19Z"", ""reason"": ""lock_profit""}, {""sl"": 4026.59, ""tier"": ""tier2"", ""time"": ""2026-07-14T11:30:25Z"", ""reason"": ""lock_profit""}], ""current_tier"": ""tier2"", ""last_sl_move_time"": ""2026-07-14T11:30:55Z""}",2026-07-14 14:25:10+00,2026-07-14 11:30:55.474803+00,2026-07-14 11:30:55.474803+00,open
857,6,,,,XAUUSD,BUY,4089.75000,4089.75000,0.01,4077.36929,0.00000,0.00,,2026-07-14 15:14:22.531284+00,2026-07-14 15:14:22.531284+00,2026-07-14 15:14:22.531284+00,open
806,1,,,353573796,XAUUSD,SELL,4025.39000,4032.60000,0.01,4032.87000,4012.31000,-7.21,"{""sl_history"": [{""sl"": 4032.87, ""tier"": ""tier1"", ""time"": ""2026-07-14T11:29:23Z"", ""reason"": ""breakeven""}], ""current_tier"": ""tier1"", ""last_sl_move_time"": ""2026-07-14T12:01:58Z""}",2026-07-14 14:30:04+00,2026-07-14 12:01:58.032585+00,2026-07-14 12:01:58.032585+00,open
810,1,,,353581910,XAUUSD,SELL,4028.58000,4027.32000,0.01,4027.42000,4015.23000,1.26,"{""sl_history"": [{""sl"": 4036.21, ""tier"": ""tier1"", ""time"": ""2026-07-14T11:39:25Z"", ""reason"": ""breakeven""}, {""sl"": 4028.58, ""tier"": ""tier1"", ""time"": ""2026-07-14T11:45:18Z"", ""reason"": ""breakeven""}, {""sl"": 4027.42, ""tier"": ""tier3"", ""time"": ""2026-07-14T11:45:24Z"", ""reason"": ""trail""}], ""current_tier"": ""tier2"", ""last_sl_move_time"": ""2026-07-14T11:46:38Z""}",2026-07-14 14:40:03+00,2026-07-14 11:46:38.575179+00,2026-07-14 11:46:38.575179+00,open
818,1,,,353597210,XAUUSD,SELL,4031.30000,4029.67000,0.01,4029.79000,4017.53000,1.63,"{""sl_history"": [{""sl"": 4039.15, ""tier"": ""tier1"", ""time"": ""2026-07-14T11:59:27Z"", ""reason"": ""breakeven""}, {""sl"": 4031.3, ""tier"": ""tier1"", ""time"": ""2026-07-14T12:04:36Z"", ""reason"": ""breakeven""}, {""sl"": 4029.79, ""tier"": ""tier3"", ""time"": ""2026-07-14T12:04:42Z"", ""reason"": ""trail""}], ""current_tier"": ""tier3"", ""last_sl_move_time"": ""2026-07-14T12:05:37Z""}",2026-07-14 15:00:10+00,2026-07-14 12:05:37.681285+00,2026-07-14 12:05:37.681285+00,open
859,6,,,,XAUUSD,BUY,4087.00000,4087.00000,0.01,4075.22821,0.00000,0.00,,2026-07-14 15:24:22.944996+00,2026-07-14 15:24:22.944996+00,2026-07-14 15:24:22.944996+00,open
812,1,,,353584867,XAUUSD,SELL,4027.76000,4032.99000,0.01,4035.22000,4014.70000,-5.23,"{""sl_history"": [{""sl"": 4035.22, ""tier"": ""tier1"", ""time"": ""2026-07-14T11:44:22Z"", ""reason"": ""breakeven""}], ""current_tier"": ""tier1"", ""last_sl_move_time"": ""2026-07-14T12:02:35Z""}",2026-07-14 14:45:05+00,2026-07-14 12:02:35.936081+00,2026-07-14 12:02:35.936081+00,open
814,1,,,353590269,XAUUSD,SELL,4028.49000,4026.05000,0.01,4026.91000,4014.73000,2.44,"{""sl_history"": [{""sl"": 4036.34, ""tier"": ""tier1"", ""time"": ""2026-07-14T11:49:22Z"", ""reason"": ""breakeven""}, {""sl"": 4028.49, ""tier"": ""tier1"", ""time"": ""2026-07-14T12:08:00Z"", ""reason"": ""breakeven""}, {""sl"": 4027.54, ""tier"": ""tier2"", ""time"": ""2026-07-14T12:08:05Z"", ""reason"": ""lock_profit""}, {""sl"": 4027.4, ""tier"": ""tier2"", ""time"": ""2026-07-14T12:08:11Z"", ""reason"": ""lock_profit""}, {""sl"": 4027.19, ""tier"": ""tier2"", ""time"": ""2026-07-14T12:08:16Z"", ""reason"": ""lock_profit""}, {""sl"": 4026.91, ""tier"": ""tier3"", ""time"": ""2026-07-14T12:08:21Z"", ""reason"": ""trail""}], ""current_tier"": ""tier3"", ""last_sl_move_time"": ""2026-07-14T12:09:16Z""}",2026-07-14 14:50:05+00,2026-07-14 12:09:16.378365+00,2026-07-14 12:09:16.378365+00,open
820,1,,,353606173,XAUUSD,SELL,4029.77000,4026.05000,0.01,4026.84000,4015.31000,3.72,"{""sl_history"": [{""sl"": 4038.03, ""tier"": ""tier1"", ""time"": ""2026-07-14T12:04:23Z"", ""reason"": ""breakeven""}, {""sl"": 4029.77, ""tier"": ""tier1"", ""time"": ""2026-07-14T12:07:12Z"", ""reason"": ""breakeven""}, {""sl"": 4028.61, ""tier"": ""tier2"", ""time"": ""2026-07-14T12:07:19Z"", ""reason"": ""lock_profit""}, {""sl"": 4028.46, ""tier"": ""tier2"", ""time"": ""2026-07-14T12:07:36Z"", ""reason"": ""lock_profit""}, {""sl"": 4028.44, ""tier"": ""tier3"", ""time"": ""2026-07-14T12:07:43Z"", ""reason"": ""trail""}, {""sl"": 4028.02, ""tier"": ""tier3"", ""time"": ""2026-07-14T12:07:49Z"", ""reason"": ""trail""}, {""sl"": 4027.25, ""tier"": ""tier3"", ""time"": ""2026-07-14T12:08:00Z"", ""reason"": ""trail""}, {""sl"": 4027.13, ""tier"": ""tier3"", ""time"": ""2026-07-14T12:08:16Z"", ""reason"": ""trail""}, {""sl"": 4026.84, ""tier"": ""tier3"", ""time"": ""2026-07-14T12:08:21Z"", ""reason"": ""trail""}], ""current_tier"": ""tier3"", ""last_sl_move_time"": ""2026-07-14T12:09:16Z""}",2026-07-14 15:05:04+00,2026-07-14 12:09:16.392881+00,2026-07-14 12:09:16.392881+00,open
822,1,,,353614465,XAUUSD,SELL,4026.16000,4026.11000,0.01,4034.89000,4010.94000,0.05,"{""sl_history"": [{""sl"": 4034.89, ""tier"": ""tier1"", ""time"": ""2026-07-14T12:09:28Z"", ""reason"": ""breakeven""}], ""current_tier"": ""tier1"", ""last_sl_move_time"": ""2026-07-14T12:19:33Z""}",2026-07-14 15:10:09+00,2026-07-14 12:19:33.029725+00,2026-07-14 12:19:33.029725+00,open
824,1,,,353617278,XAUUSD,SELL,4025.77000,4026.11000,0.01,4033.91000,4011.55000,-0.34,"{""sl_history"": [{""sl"": 4033.91, ""tier"": ""tier1"", ""time"": ""2026-07-14T12:14:24Z"", ""reason"": ""breakeven""}], ""current_tier"": ""tier1"", ""last_sl_move_time"": ""2026-07-14T12:19:33Z""}",2026-07-14 15:15:04+00,2026-07-14 12:19:33.039674+00,2026-07-14 12:19:33.039674+00,open
826,1,,,353703048,XAUUSD,BUY,4085.04000,4088.73000,0.01,4088.30000,4120.19000,3.69,"{""sl_history"": [{""sl"": 4064.88, ""tier"": ""tier1"", ""time"": ""2026-07-14T12:39:28Z"", ""reason"": ""breakeven""}, {""sl"": 4085.04, ""tier"": ""tier1"", ""time"": ""2026-07-14T12:40:56Z"", ""reason"": ""breakeven""}, {""sl"": 4087.82, ""tier"": ""tier2"", ""time"": ""2026-07-14T12:41:03Z"", ""reason"": ""lock_profit""}, {""sl"": 4088.3, ""tier"": ""tier3"", ""time"": ""2026-07-14T12:41:09Z"", ""reason"": ""trail""}], ""current_tier"": ""tier3"", ""last_sl_move_time"": ""2026-07-14T12:41:52Z""}",2026-07-14 15:40:09+00,2026-07-14 12:41:52.090173+00,2026-07-14 12:41:52.090173+00,open
828,1,,,353717428,XAUUSD,BUY,4092.11000,4072.49000,0.01,4071.77000,4129.16000,-19.62,"{""sl_history"": [{""sl"": 4071.77, ""tier"": ""tier1"", ""time"": ""2026-07-14T12:44:23Z"", ""reason"": ""breakeven""}], ""current_tier"": ""tier1"", ""last_sl_move_time"": ""2026-07-14T12:55:43Z""}",2026-07-14 15:45:03+00,2026-07-14 12:55:43.11231+00,2026-07-14 12:55:43.11231+00,open
