position_id,account_id,order_id,client_id,mt5_ticket,symbol,direction,open_price,current_price,lot,sl,tp,float_profit,trail_state,open_time,snapshot_time,updated_at,status
733,6,,,,XAUUSD,NO_TRADE,4024.88000,4024.88000,0.01,4030.63000,4010.94000,0.00,,2026-07-14 07:42:55.154763+00,2026-07-14 07:42:55.154763+00,2026-07-14 08:01:07.52551+00,closed
734,6,,,,XAUUSD,NO_TRADE,4024.88000,4024.88000,0.01,4030.61000,4010.92000,0.00,,2026-07-14 07:42:55.443274+00,2026-07-14 07:42:55.443274+00,2026-07-14 08:01:07.52551+00,closed
735,6,,,,XAUUSD,NO_TRADE,4024.88000,4024.88000,0.01,4030.61000,4010.92000,0.00,,2026-07-14 07:42:55.710315+00,2026-07-14 07:42:55.710315+00,2026-07-14 08:01:07.52551+00,closed
736,6,,,,XAUUSD,NO_TRADE,4024.88000,4024.88000,0.01,4030.60000,4010.91000,0.00,,2026-07-14 07:42:55.961131+00,2026-07-14 07:42:55.961131+00,2026-07-14 08:01:07.52551+00,closed
737,6,,,,XAUUSD,NO_TRADE,4024.88000,4024.88000,0.01,4030.65000,4010.96000,0.00,,2026-07-14 07:42:56.197409+00,2026-07-14 07:42:56.197409+00,2026-07-14 08:01:07.52551+00,closed
738,6,,,,XAUUSD,NO_TRADE,4024.88000,4024.88000,0.01,4030.64000,4010.95000,0.00,,2026-07-14 07:42:56.437151+00,2026-07-14 07:42:56.437151+00,2026-07-14 08:01:07.52551+00,closed
739,6,,,,XAUUSD,NO_TRADE,4024.88000,4024.88000,0.01,4030.66000,4010.97000,0.00,,2026-07-14 07:42:56.693418+00,2026-07-14 07:42:56.693418+00,2026-07-14 08:01:07.52551+00,closed
740,6,,,,XAUUSD,NO_TRADE,4024.88000,4024.88000,0.01,4030.72000,4011.03000,0.00,,2026-07-14 07:42:56.925156+00,2026-07-14 07:42:56.925156+00,2026-07-14 08:01:07.52551+00,closed
741,6,,,,XAUUSD,NO_TRADE,4024.88000,4024.88000,0.01,4030.73000,4011.04000,0.00,,2026-07-14 07:42:57.167325+00,2026-07-14 07:42:57.167325+00,2026-07-14 08:01:07.52551+00,closed
753,6,,,,XAUUSD,NO_TRADE,4024.88000,4024.88000,0.01,4030.52000,4010.80250,0.00,,2026-07-14 07:42:58.740697+00,2026-07-14 07:42:58.740697+00,2026-07-14 08:01:07.52551+00,closed
754,6,,,,XAUUSD,NO_TRADE,4024.88000,4024.88000,0.01,4030.50000,4010.78250,0.00,,2026-07-14 07:42:58.978921+00,2026-07-14 07:42:58.978921+00,2026-07-14 08:01:07.52551+00,closed
755,6,,,,XAUUSD,NO_TRADE,4024.88000,4024.88000,0.01,4030.45000,4010.73250,0.00,,2026-07-14 07:42:59.2127+00,2026-07-14 07:42:59.2127+00,2026-07-14 08:01:07.52551+00,closed
756,6,,,,XAUUSD,NO_TRADE,4024.88000,4024.88000,0.01,4030.49000,4010.77250,0.00,,2026-07-14 07:42:59.475794+00,2026-07-14 07:42:59.475794+00,2026-07-14 08:01:07.52551+00,closed
779,6,,,,XAUUSD,NO_TRADE,4023.19000,4023.19000,0.01,4029.61714,4011.66750,0.00,,2026-07-14 07:49:25.406497+00,2026-07-14 07:49:25.406497+00,2026-07-14 08:01:07.52551+00,closed
777,6,,,,XAUUSD,NO_TRADE,4023.81000,4023.81000,0.01,4030.63000,4012.06750,0.00,,2026-07-14 07:44:23.592295+00,2026-07-14 07:44:23.592295+00,2026-07-14 08:01:07.52551+00,closed
309,6,,,,XAUUSD,NO_TRADE,4024.88000,4024.88000,0.01,4033.92143,4014.11750,0.00,,2026-07-14 07:39:04.071022+00,2026-07-14 07:39:04.071022+00,2026-07-14 08:01:07.52551+00,closed
310,6,,,,XAUUSD,NO_TRADE,4024.88000,4024.88000,0.01,4033.92143,4014.11750,0.00,,2026-07-14 07:39:04.317291+00,2026-07-14 07:39:04.317291+00,2026-07-14 08:01:07.52551+00,closed
311,6,,,,XAUUSD,NO_TRADE,4024.88000,4024.88000,0.01,4033.96143,4014.15750,0.00,,2026-07-14 07:39:04.562462+00,2026-07-14 07:39:04.562462+00,2026-07-14 08:01:07.52551+00,closed
312,6,,,,XAUUSD,NO_TRADE,4024.88000,4024.88000,0.01,4033.94143,4014.13750,0.00,,2026-07-14 07:39:04.804677+00,2026-07-14 07:39:04.804677+00,2026-07-14 08:01:07.52551+00,closed
477,6,,,,XAUUSD,NO_TRADE,4024.88000,4024.88000,0.01,4030.93000,4011.35000,0.00,,2026-07-14 07:42:08.973644+00,2026-07-14 07:42:08.973644+00,2026-07-14 08:01:07.52551+00,closed
